,Tahun,Bulan,Hari,Jam,elevasi (m)
181409,2004,9,10,17,2.127
181410,2004,9,10,18,2.006
181411,2004,9,10,19,1.903
181412,2004,9,10,20,1.832
181413,2004,9,10,21,1.797
181414,2004,9,10,22,1.807
181415,2004,9,10,23,1.86
181416,2004,9,11,0,1.96
181417,2004,9,11,1,2.07
181418,2004,9,11,2,2.16
181419,2004,9,11,3,2.22
181420,2004,9,11,4,2.27
181421,2004,9,11,5,2.26
181422,2004,9,11,6,2.27
181423,2004,9,11,7,2.27
181424,2004,9,11,8,2.31
181425,2004,9,11,9,2.34
181426,2004,9,11,10,2.42
181427,2004,9,11,11,2.48
181428,2004,9,11,12,2.46
181429,2004,9,11,13,2.49
181430,2004,9,11,14,2.43
181431,2004,9,11,15,2.34
181432,2004,9,11,16,2.25
181433,2004,9,11,17,2.13
181434,2004,9,11,18,2.03
181435,2004,9,11,19,1.93
181436,2004,9,11,20,1.84
181437,2004,9,11,21,1.81
181438,2004,9,11,22,1.8
181439,2004,9,11,23,1.86
181440,2004,9,12,0,1.94
181441,2004,9,12,1,2.03
181442,2004,9,12,2,2.1
181443,2004,9,12,3,2.16
181444,2004,9,12,4,2.23
181445,2004,9,12,5,2.25
181446,2004,9,12,6,2.24
181447,2004,9,12,7,2.25
181448,2004,9,12,8,2.25
181449,2004,9,12,9,2.3
181450,2004,9,12,10,2.36
181451,2004,9,12,11,2.41
181452,2004,9,12,12,2.43
181453,2004,9,12,13,2.49
181454,2004,9,12,14,2.44
181455,2004,9,12,15,2.37
181456,2004,9,12,16,2.31
181457,2004,9,12,17,2.18
181458,2004,9,12,18,2.09
181459,2004,9,12,19,2.01
181460,2004,9,12,20,1.94
181461,2004,9,12,21,1.88
181462,2004,9,12,22,1.86
181463,2004,9,12,23,1.9
181464,2004,9,13,0,1.95
181465,2004,9,13,1,2.01
181466,2004,9,13,2,2.07
181467,2004,9,13,3,2.13
181468,2004,9,13,4,2.16
181469,2004,9,13,5,2.17
181470,2004,9,13,6,2.2
181471,2004,9,13,7,2.19
181472,2004,9,13,8,2.21
181473,2004,9,13,9,2.26
181474,2004,9,13,10,2.29
181475,2004,9,13,11,2.37
181476,2004,9,13,12,2.42
181477,2004,9,13,13,2.46
181478,2004,9,13,14,2.39
181479,2004,9,13,15,2.39
181480,2004,9,13,16,2.33
181481,2004,9,13,17,2.26
181482,2004,9,13,18,2.18
181483,2004,9,13,19,2.07
181484,2004,9,13,20,2.02
181485,2004,9,13,21,1.96
181486,2004,9,13,22,1.9
181487,2004,9,13,23,1.9
181488,2004,9,14,0,1.93
181489,2004,9,14,1,2.03
181490,2004,9,14,2,2.06
181491,2004,9,14,3,2.08
181492,2004,9,14,4,2.11
181493,2004,9,14,5,2.13
181494,2004,9,14,6,2.15
181495,2004,9,14,7,2.16
181496,2004,9,14,8,2.19
181497,2004,9,14,9,2.24
181498,2004,9,14,10,2.29
181499,2004,9,14,11,2.37
181500,2004,9,14,12,2.43
181501,2004,9,14,13,2.47
181502,2004,9,14,14,2.46
181503,2004,9,14,15,2.43
181504,2004,9,14,16,2.35
181505,2004,9,14,17,2.28
181506,2004,9,14,18,2.2
181507,2004,9,14,19,2.15
181508,2004,9,14,20,2.07
181509,2004,9,14,21,2.0
181510,2004,9,14,22,1.96
181511,2004,9,14,23,1.95
181512,2004,9,15,0,1.94
181513,2004,9,15,1,2.01
181514,2004,9,15,2,2.08
181515,2004,9,15,3,2.13
181516,2004,9,15,4,2.16
181517,2004,9,15,5,2.18
181518,2004,9,15,6,2.18
181519,2004,9,15,7,2.18
181520,2004,9,15,8,2.19
181521,2004,9,15,9,2.23
181522,2004,9,15,10,2.28
181523,2004,9,15,11,2.36
181524,2004,9,15,12,2.4
181525,2004,9,15,13,2.46
181526,2004,9,15,14,2.48
181527,2004,9,15,15,2.45
181528,2004,9,15,16,2.38
181529,2004,9,15,17,2.31
181530,2004,9,15,18,2.24
181531,2004,9,15,19,2.2
181532,2004,9,15,20,2.17
181533,2004,9,15,21,2.14
181534,2004,9,15,22,2.1
181535,2004,9,15,23,2.09
181536,2004,9,16,0,2.09
181537,2004,9,16,1,2.15
181538,2004,9,16,2,2.23
181539,2004,9,16,3,2.25
181540,2004,9,16,4,2.25
181541,2004,9,16,5,2.27
181542,2004,9,16,6,2.26
181543,2004,9,16,7,2.21
181544,2004,9,16,8,2.24
181545,2004,9,16,9,2.27
181546,2004,9,16,10,2.29
181547,2004,9,16,11,2.33
181548,2004,9,16,12,2.34
181549,2004,9,16,13,2.38
181550,2004,9,16,14,2.37
181551,2004,9,16,15,2.36
181552,2004,9,16,16,2.33
181553,2004,9,16,17,2.25
181554,2004,9,16,18,2.19
181555,2004,9,16,19,2.17
181556,2004,9,16,20,2.18
181557,2004,9,16,21,2.13
181558,2004,9,16,22,2.1
181559,2004,9,16,23,2.09
181560,2004,9,17,0,2.09
181561,2004,9,17,1,2.13
181562,2004,9,17,2,2.18
181563,2004,9,17,3,2.2
181564,2004,9,17,4,2.21
181565,2004,9,17,5,2.22
181566,2004,9,17,6,2.16
181567,2004,9,17,7,2.2
181568,2004,9,17,8,2.19
181569,2004,9,17,9,2.2
181570,2004,9,17,10,2.22
181571,2004,9,17,11,2.22
181572,2004,9,17,12,2.22
181573,2004,9,17,13,2.24
181574,2004,9,17,14,2.25
181575,2004,9,17,15,2.29
181576,2004,9,17,16,2.25
181577,2004,9,17,17,2.17
181578,2004,9,17,18,2.11
181579,2004,9,17,19,2.09
181580,2004,9,17,20,2.08
181581,2004,9,17,21,2.09
181582,2004,9,17,22,2.07
181583,2004,9,17,23,2.07
181584,2004,9,18,0,2.1
181585,2004,9,18,1,2.12
